Attaching to vllm-autoheal, vllm-chat, vllm-embed
vllm-chat  | (APIServer pid=1) INFO:     172.24.0.5:37200 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:11:52 [loggers.py:271] Engine 000: Avg prompt throughput: 18.7 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.1%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:39198 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:46504 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:59176 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:39198 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:46504 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:11:57 [loggers.py:271] Engine 000: Avg prompt throughput: 171.8 tokens/s, Avg generation throughput: 23.9 tokens/s, Running: 2 reqs, Waiting: 1 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:59176 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:39198 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:46504 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:33672 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:02 [loggers.py:271] Engine 000: Avg prompt throughput: 29.8 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.1%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:38694 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:53196 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53440 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53440 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:07 [loggers.py:271] Engine 000: Avg prompt throughput: 139.3 tokens/s, Avg generation throughput: 20.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.5%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53440 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:45666 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53440 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:12 [loggers.py:271] Engine 000: Avg prompt throughput: 30.1 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.1%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:45986 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:49992 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:45078 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53440 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:17 [loggers.py:271] Engine 000: Avg prompt throughput: 316.7 tokens/s, Avg generation throughput: 18.9 tokens/s, Running: 2 reqs, Waiting: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:52934 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:45088 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:22 [loggers.py:271] Engine 000: Avg prompt throughput: 18.1 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.1%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49802 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49802 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49802 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:27 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.2 tokens/s, Running: 2 reqs, Waiting: 2 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49802 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49802 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:53450 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49770 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49754 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49786 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49784 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:49792 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:59970 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:32 [loggers.py:271] Engine 000: Avg prompt throughput: 242.5 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:37112 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:51002 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:37 [loggers.py:271] Engine 000: Avg prompt throughput: 331.0 tokens/s, Avg generation throughput: 25.2 tokens/s, Running: 2 reqs, Waiting: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:59992 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:45042 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:38704 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:45078 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:45078 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:42 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:51640 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:41914 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:41914 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:47 [loggers.py:271] Engine 000: Avg prompt throughput: 119.9 tokens/s, Avg generation throughput: 23.2 tokens/s, Running: 2 reqs, Waiting: 1 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:40608 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:41914 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:12:52 [loggers.py:271] Engine 000: Avg prompt throughput: 21.8 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:12:57 [loggers.py:271] Engine 000: Avg prompt throughput: 139.3 tokens/s, Avg generation throughput: 23.3 tokens/s, Running: 2 reqs, Waiting: 2 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:39850 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:37212 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57954 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.1:49264 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:02 [loggers.py:271] Engine 000: Avg prompt throughput: 3.6 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:56504 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:07 [loggers.py:271] Engine 000: Avg prompt throughput: 177.2 tokens/s, Avg generation throughput: 23.7 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:34090 - "GET /health HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:12 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52462 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:41662 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52462 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:17 [loggers.py:271] Engine 000: Avg prompt throughput: 139.3 tokens/s, Avg generation throughput: 22.1 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:58838 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:37478 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:22 [loggers.py:271] Engine 000: Avg prompt throughput: 0.5 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:27 [loggers.py:271] Engine 000: Avg prompt throughput: 205.6 tokens/s, Avg generation throughput: 22.5 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.8%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:54880 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:32 [loggers.py:271] Engine 000: Avg prompt throughput: 8.3 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 2.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:49698 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:37102 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:37 [loggers.py:271] Engine 000: Avg prompt throughput: 234.4 tokens/s, Avg generation throughput: 23.6 tokens/s, Running: 2 reqs, Waiting: 2 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:38704 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:35600 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:38950 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:42 [loggers.py:271] Engine 000: Avg prompt throughput: 9.9 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 1.7%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:51558 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:47 [loggers.py:271] Engine 000: Avg prompt throughput: 56.3 tokens/s, Avg generation throughput: 24.3 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:53108 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 09:13:52 [loggers.py:271] Engine 000: Avg prompt throughput: 32.4 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 1.7%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52940 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 09:13:57 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 1 reqs, GPU KV cache usage: 7.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:51092 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:52956 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:34926 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:34926 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:34926 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:46470 - "GET /v1/models HTTP/1.1" 200 OK
